
  _real,_time |   _totl,_time |   missn,_time |   timer,_time |   _zulu,_time |   local,_time |   hobbs,_time |   _Vind,_kias |   _Vind,_keas |   Vtrue,_ktas |   Vtrue,_ktgs |   _Vind,__mph |   Vtrue,mphas |   Vtrue,mphgs |   _gear,__0/1 |   wbrak,__set |   lbrak,__add |   rbrak,__add |   wbrak,_part |   N1__1,_pcnt |   N1__2,_pcnt |   N2__1,_pcnt |   N2__2,_pcnt |   fuel1,___lb |   fuel2,___lb |   fuel3,___lb |   fuel4,___lb |   fuel5,___lb |   fuel6,___lb |   empty,___lb |   payld,___lb |   _fuel,totlb |   jetti,___lb |   curnt,___lb |   maxim,___lb |   ___cg,ftref |   _gear,___lb |   _gear,___lb |   _gear,___lb | 
    586.84753 |     459.09650 |     459.09650 |       0.00000 |      17.31396 |      11.31396 |     245.89647 |       4.30274 |       6.27039 |       6.34864 |       0.00038 |       4.95150 |       7.30588 |       0.00043 |       1.00000 |       1.00000 |       0.00000 |       0.00000 |       1.00000 |       0.11289 |       0.11289 |       0.00000 |       0.00000 |       0.00000 |    7566.88330 |    7605.94580 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   15172.82910 |       0.00000 |  162879.20313 |  222570.01563 |      -0.15881 |   12404.81934 |   75455.67969 |   74936.62500 | 
    596.84558 |     469.10355 |     469.10355 |       0.00000 |      17.31674 |      11.31674 |     245.89925 |       4.30274 |       6.27114 |       6.34940 |       0.00062 |       4.95151 |       7.30676 |       0.00071 |       1.00000 |       1.00000 |       0.00000 |       0.00000 |       1.00000 |       0.11017 |       0.11017 |       0.00000 |       0.00000 |       0.00000 |    7565.95703 |    7605.94580 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   15171.90332 |       0.00000 |  162878.26563 |  222570.01563 |      -0.15881 |   12407.48242 |   75490.55469 |   74897.33594 | 
    606.84955 |     479.10751 |     479.10751 |       0.00000 |      17.31952 |      11.31952 |     245.90202 |       4.30274 |       6.27054 |       6.34878 |       0.00020 |       4.95150 |       7.30605 |       0.00023 |       1.00000 |       1.00000 |       0.00000 |       0.00000 |       1.00000 |       0.09028 |       0.09028 |       0.00000 |       0.00000 |       0.00000 |    7565.02441 |    7605.94580 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   15170.97070 |       0.00000 |  162877.34375 |  222570.01563 |      -0.15881 |   12405.14258 |   75469.30469 |   74921.26563 | 
    616.85596 |     489.12344 |     489.12344 |       0.00000 |      17.32229 |      11.32229 |     245.90482 |       4.30274 |       6.27133 |       6.34959 |       0.00086 |       4.95151 |       7.30698 |       0.00099 |       1.00000 |       1.00000 |       0.00000 |       0.00000 |       1.00000 |       0.10891 |       0.10891 |       0.00000 |       0.00000 |       0.00000 |    7564.09277 |    7605.94580 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   15170.03906 |       0.00000 |  162876.40625 |  222570.01563 |      -0.15881 |   12407.46777 |   75467.92969 |   74917.36719 | 
    626.85986 |     499.13214 |     499.13214 |       0.00000 |      17.32507 |      11.32507 |     245.90759 |       4.30274 |       6.27093 |       6.34918 |       0.00033 |       4.95150 |       7.30650 |       0.00038 |       1.00000 |       1.00000 |       0.00000 |       0.00000 |       1.00000 |       0.09478 |       0.09478 |       0.00000 |       0.00000 |       0.00000 |    7563.15918 |    7605.94580 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   15169.10547 |       0.00000 |  162875.48438 |  222570.01563 |      -0.15881 |   12407.82422 |   75476.45313 |   74908.77344 | 
    636.85260 |     509.13818 |     509.13818 |       0.00000 |      17.32785 |      11.32785 |     245.91037 |       4.30274 |       6.27101 |       6.34926 |       0.00045 |       4.95151 |       7.30660 |       0.00052 |       1.00000 |       1.00000 |       0.00000 |       0.00000 |       1.00000 |       0.11253 |       0.11253 |       0.00000 |       0.00000 |       0.00000 |    7562.22949 |    7605.94580 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   15168.17480 |       0.00000 |  162874.54688 |  222570.01563 |      -0.15881 |   12406.05859 |   75481.00000 |   74905.88281 | 
    646.85529 |     519.14093 |     519.14093 |       0.00000 |      17.33063 |      11.33063 |     245.91315 |       4.30274 |       6.27004 |       6.34828 |       0.00091 |       4.95150 |       7.30547 |       0.00104 |       1.00000 |       1.00000 |       0.00000 |       0.00000 |       1.00000 |       0.09353 |       0.09353 |       0.00000 |       0.00000 |       0.00000 |    7561.29395 |    7605.94580 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   15167.24023 |       0.00000 |  162873.62500 |  222570.01563 |      -0.15881 |   12405.64160 |   75471.53125 |   74913.55469 | 
    656.84631 |     529.13745 |     529.13745 |       0.00000 |      17.33341 |      11.33341 |     245.91592 |       4.30274 |       6.27051 |       6.34876 |       0.00027 |       4.95150 |       7.30602 |       0.00031 |       1.00000 |       1.00000 |       0.00000 |       0.00000 |       1.00000 |       0.11056 |       0.11056 |       0.00000 |       0.00000 |       0.00000 |    7560.37842 |    7605.94580 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   15166.32520 |       0.00000 |  162872.68750 |  222570.01563 |      -0.15881 |   12406.04492 |   75480.87500 |   74902.82813 | 
    666.84094 |     539.13690 |     539.13690 |       0.00000 |      17.33618 |      11.33618 |     245.91870 |       4.30274 |       6.26985 |       6.34809 |       0.00117 |       4.95150 |       7.30525 |       0.00134 |       1.00000 |       1.00000 |       0.00000 |       0.00000 |       1.00000 |       0.09861 |       0.09861 |       0.00000 |       0.00000 |       0.00000 |    7559.45557 |    7605.94580 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   15165.40137 |       0.00000 |  162871.78125 |  222570.01563 |      -0.15881 |   12404.66406 |   75437.41406 |   74948.49219 | 
    676.83160 |     549.12756 |     549.12756 |       0.00000 |      17.33896 |      11.33896 |     245.92148 |       4.30274 |       6.27070 |       6.34895 |       0.00003 |       4.95150 |       7.30624 |       0.00003 |       1.00000 |       1.00000 |       0.00000 |       0.00000 |       1.00000 |       0.09307 |       0.09307 |       0.00000 |       0.00000 |       0.00000 |    7558.54248 |    7605.94580 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   15164.48828 |       0.00000 |  162870.85938 |  222570.01563 |      -0.15881 |   12406.58301 |   75463.94531 |   74917.58594 | 
    686.83466 |     559.13068 |     559.13068 |       0.00000 |      17.34173 |      11.34173 |     245.92426 |       4.30274 |       6.27092 |       6.34917 |       0.00033 |       4.95150 |       7.30650 |       0.00038 |       1.00000 |       1.00000 |       0.00000 |       0.00000 |       1.00000 |       0.09298 |       0.09298 |       0.00000 |       0.00000 |       0.00000 |    7557.58594 |    7605.94580 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   15163.53223 |       0.00000 |  162869.89063 |  222570.01563 |      -0.15881 |   12404.58203 |   75468.17188 |   74916.20313 | 
    696.83679 |     569.13751 |     569.13751 |       0.00000 |      17.34451 |      11.34451 |     245.92703 |       4.30274 |       6.27057 |       6.34882 |       0.00018 |       4.95151 |       7.30609 |       0.00021 |       1.00000 |       1.00000 |       0.00000 |       0.00000 |       1.00000 |       0.08781 |       0.08781 |       0.00000 |       0.00000 |       0.00000 |    7556.63623 |    7605.94580 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   15162.58301 |       0.00000 |  162868.95313 |  222570.01563 |      -0.15881 |   12405.46484 |   75454.84375 |   74927.75781 | 
    706.82867 |     579.12933 |     579.12933 |       0.00000 |      17.34729 |      11.34729 |     245.92981 |       4.30274 |       6.27032 |       6.34856 |       0.00052 |       4.95150 |       7.30580 |       0.00060 |       1.00000 |       1.00000 |       0.00000 |       0.00000 |       1.00000 |       0.09284 |       0.09284 |       0.00000 |       0.00000 |       0.00000 |    7555.69482 |    7605.94580 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   15161.64063 |       0.00000 |  162868.00000 |  222570.01563 |      -0.15881 |   12405.08691 |   75468.18750 |   74912.14844 | 
    716.82623 |     589.12689 |     589.12689 |       0.00000 |      17.35007 |      11.35007 |     245.93259 |       4.30274 |       6.27038 |       6.34863 |       0.00044 |       4.95151 |       7.30587 |       0.00051 |       1.00000 |       1.00000 |       0.00000 |       0.00000 |       1.00000 |       0.09315 |       0.09315 |       0.00000 |       0.00000 |       0.00000 |    7554.75098 |    7605.94580 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   15160.69727 |       0.00000 |  162867.07813 |  222570.01563 |      -0.15881 |   12403.84180 |   75460.39844 |   74921.10156 | 
    726.82129 |     599.12201 |     599.12201 |       0.00000 |      17.35284 |      11.35284 |     245.93536 |       4.30274 |       6.27154 |       6.34980 |       0.00115 |       4.95151 |       7.30722 |       0.00132 |       1.00000 |       1.00000 |       0.00000 |       0.00000 |       1.00000 |       0.10531 |       0.10531 |       0.00000 |       0.00000 |       0.00000 |    7553.79492 |    7605.94580 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   15159.74121 |       0.00000 |  162866.10938 |  222570.01563 |      -0.15881 |   12406.42578 |   75475.72656 |   74901.53906 | 
    736.81439 |     609.11505 |     609.11505 |       0.00000 |      17.35562 |      11.35562 |     245.93814 |       4.30274 |       6.27110 |       6.34935 |       0.00051 |       4.95151 |       7.30670 |       0.00059 |       1.00000 |       1.00000 |       0.00000 |       0.00000 |       1.00000 |       0.11113 |       0.11113 |       0.00000 |       0.00000 |       0.00000 |    7552.86768 |    7605.94580 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   15158.81348 |       0.00000 |  162865.17188 |  222570.01563 |      -0.15881 |   12406.38965 |   75476.34375 |   74898.20313 | 
    746.81451 |     619.11517 |     619.11517 |       0.00000 |      17.35840 |      11.35840 |     245.94092 |       4.30274 |       6.27115 |       6.34940 |       0.00058 |       4.95150 |       7.30676 |       0.00067 |       1.00000 |       1.00000 |       0.00000 |       0.00000 |       1.00000 |       0.11256 |       0.11256 |       0.00000 |       0.00000 |       0.00000 |    7551.94385 |    7605.94580 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   15157.88965 |       0.00000 |  162864.26563 |  222570.01563 |      -0.15881 |   12405.91699 |   75483.72656 |   74892.10156 | 
    756.81866 |     629.11932 |     629.11932 |       0.00000 |      17.36118 |      11.36118 |     245.94370 |       4.30274 |       6.26953 |       6.34776 |       0.00164 |       4.95150 |       7.30487 |       0.00188 |       1.00000 |       1.00000 |       0.00000 |       0.00000 |       1.00000 |       0.11664 |       0.11664 |       0.00000 |       0.00000 |       0.00000 |    7551.02002 |    7605.94580 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   15156.96582 |       0.00000 |  162863.32813 |  222570.01563 |      -0.15881 |   12404.51465 |   75418.14063 |   74959.07813 | 
    766.81769 |     638.69226 |     638.69226 |       0.00000 |      17.36395 |      11.36395 |     245.94635 |       0.01375 |       0.00146 |       0.00147 |       0.00038 |       0.01582 |       0.00169 |       0.00043 |       1.00000 |       1.00000 |       0.00000 |       0.00000 |       1.00000 |       0.04765 |       0.04765 |       0.00000 |       0.00000 |       0.00000 |    7550.15869 |    7605.94580 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   15156.10449 |       0.00000 |  162862.46875 |  222570.01563 |      -0.15881 |   12374.06250 |   75367.89063 |   75109.28906 | 
    776.81287 |     648.71246 |     648.71246 |       0.00000 |      17.36673 |      11.36673 |     245.94914 |       4.24352 |       6.27116 |       6.34941 |       0.00065 |       4.88335 |       7.30677 |       0.00075 |       1.00000 |       1.00000 |       0.00000 |       0.00000 |       1.00000 |       0.03077 |       0.03077 |       0.00000 |       0.00000 |       0.00000 |    7549.26807 |    7605.94580 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   15155.21387 |       0.00000 |  162861.57813 |  222570.01563 |      -0.15881 |   12406.63672 |   75462.73438 |   74908.75000 | 
    786.81824 |     658.77795 |     658.77795 |       0.00000 |      17.36951 |      11.36951 |     245.95193 |       4.30274 |       6.27144 |       6.34970 |       0.00098 |       4.95150 |       7.30711 |       0.00113 |       1.00000 |       1.00000 |       0.00000 |       0.00000 |       1.00000 |       0.10284 |       0.10284 |       0.00000 |       0.00000 |       0.00000 |    7548.33350 |    7605.94580 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   15154.27930 |       0.00000 |  162860.64063 |  222570.01563 |      -0.15881 |   12405.69922 |   75445.46094 |   74925.34375 | 
    796.81213 |     668.36298 |     668.36298 |       0.00000 |      17.37229 |      11.37228 |     245.95459 |       4.30274 |       6.27123 |       6.34949 |       0.00069 |       4.95151 |       7.30686 |       0.00080 |       1.00000 |       1.00000 |       0.00000 |       0.00000 |       1.00000 |       0.10873 |       0.10873 |       0.00000 |       0.00000 |       0.00000 |    7547.37402 |    7605.94580 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   15153.32031 |       0.00000 |  162859.68750 |  222570.01563 |      -0.15881 |   12404.41602 |   75460.67969 |   74911.73438 | 
    806.81720 |     678.36810 |     678.36810 |       0.00000 |      17.37506 |      11.37506 |     245.95738 |       4.30274 |       6.27025 |       6.34849 |       0.00063 |       4.95150 |       7.30571 |       0.00073 |       1.00000 |       1.00000 |       0.00000 |       0.00000 |       1.00000 |       0.11050 |       0.11050 |       0.00000 |       0.00000 |       0.00000 |    7546.39453 |    7605.94580 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   15152.33984 |       0.00000 |  162858.70313 |  222570.01563 |      -0.15881 |   12403.46875 |   75439.44531 |   74934.07031 | 
    816.81573 |     688.36658 |     688.36658 |       0.00000 |      17.37784 |      11.37784 |     245.96016 |       4.30274 |       6.27088 |       6.34913 |       0.00020 |       4.95151 |       7.30645 |       0.00023 |       1.00000 |       1.00000 |       0.00000 |       0.00000 |       1.00000 |       0.10950 |       0.10950 |       0.00000 |       0.00000 |       0.00000 |    7545.44092 |    7605.94580 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   15151.38770 |       0.00000 |  162857.75000 |  222570.01563 |      -0.15881 |   12406.39355 |   75438.48438 |   74929.16406 | 
    826.82068 |     697.87860 |     697.87860 |       0.00000 |      17.38063 |      11.38063 |     245.96280 |       4.30274 |       6.27118 |       6.34944 |       0.00063 |       4.95151 |       7.30680 |       0.00073 |       1.00000 |       1.00000 |       0.00000 |       0.00000 |       1.00000 |       0.09332 |       0.09332 |       0.00000 |       0.00000 |       0.00000 |    7544.53418 |    7605.94580 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   15150.48047 |       0.00000 |  162856.84375 |  222570.01563 |      -0.15881 |   12405.43848 |   75465.50000 |   74902.22656 | 
    836.82581 |     708.61914 |     708.61914 |       0.00000 |      17.38342 |      11.38342 |     245.96577 |       4.30274 |       6.27132 |       6.34957 |       0.00082 |       4.95150 |       7.30696 |       0.00095 |       1.00000 |       1.00000 |       0.00000 |       0.00000 |       1.00000 |       0.09092 |       0.09092 |       0.00000 |       0.00000 |       0.00000 |    7543.53564 |    7605.94580 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   15149.48242 |       0.00000 |  162855.84375 |  222570.01563 |      -0.15881 |   12405.69043 |   75469.11719 |   74898.86719 | 
    846.83209 |     719.29578 |     719.29578 |       0.00000 |      17.38620 |      11.38620 |     245.96875 |       4.30274 |       6.27073 |       6.34898 |       0.00008 |       4.95150 |       7.30627 |       0.00009 |       1.00000 |       1.00000 |       0.00000 |       0.00000 |       1.00000 |       0.11230 |       0.11230 |       0.00000 |       0.00000 |       0.00000 |    7542.53418 |    7605.94580 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   15148.48047 |       0.00000 |  162854.84375 |  222570.01563 |      -0.15881 |   12402.31445 |   75431.06250 |   74941.12500 | 
    856.80865 |     729.97064 |     729.97064 |       0.00000 |      17.38898 |      11.38898 |     245.97171 |       4.30274 |       6.27093 |       6.34918 |       0.00025 |       4.95151 |       7.30651 |       0.00028 |       1.00000 |       1.00000 |       0.00000 |       0.00000 |       1.00000 |       0.11006 |       0.11006 |       0.00000 |       0.00000 |       0.00000 |    7541.53564 |    7605.94580 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   15147.48242 |       0.00000 |  162853.84375 |  222570.01563 |      -0.15881 |   12406.43652 |   75459.50000 |   74904.26563 | 
    866.81244 |     740.64563 |     740.64563 |       0.00000 |      17.39174 |      11.39173 |     245.97467 |       4.30274 |       6.27896 |       6.35732 |       0.00394 |       4.95150 |       7.31587 |       0.00453 |       1.00000 |       1.00000 |       0.90000 |       0.90000 |       1.00000 |       0.09286 |       0.09286 |       0.00000 |       0.00000 |       0.00000 |    7540.54004 |    7605.94580 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   15146.48535 |       0.00000 |  162852.85938 |  222570.01563 |      -0.15881 |   12033.89160 |   75599.57813 |   75134.60938 | 
    876.80701 |     750.81622 |     750.81622 |       0.00000 |      17.39452 |      11.39452 |     245.97751 |       4.30274 |       6.28318 |       6.36158 |       0.00029 |       4.95150 |       7.32078 |       0.00033 |       1.00000 |       1.00000 |       0.00000 |       0.00000 |       1.00000 |       0.11145 |       0.11145 |       0.00000 |       0.00000 |       0.00000 |    7539.58057 |    7605.94580 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   15145.52734 |       0.00000 |  162851.90625 |  222570.01563 |      -0.15881 |   12143.96875 |   75557.39063 |   75064.10156 | 
    886.83142 |     761.16364 |     761.16364 |       0.00000 |      17.39730 |      11.39730 |     245.98038 |       4.30400 |       6.31886 |       6.39771 |       0.04978 |       4.95295 |       7.36236 |       0.05729 |       1.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.11685 |       0.11685 |       0.00000 |       0.00000 |       0.00000 |    7538.61133 |    7605.94580 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   15144.55762 |       0.00000 |  162850.93750 |  222570.01563 |      -0.15881 |   11456.65137 |   75112.60938 |   74610.99219 | 
    896.82196 |     771.44238 |     771.44238 |       0.00000 |      17.40007 |      11.40007 |     245.98323 |       0.63798 |       5.62080 |       5.69093 |       2.25062 |       0.73418 |       6.54900 |       2.59010 |       1.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.04083 |       0.03491 |       8.05472 |       0.00000 |       0.00000 |    7537.80127 |    7605.94580 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   15143.74707 |       0.00000 |  162850.12500 |  222570.01563 |      -0.15881 |   12189.04102 |   76173.75781 |   74411.28906 | 
    906.82477 |     782.21698 |     782.21698 |       0.00000 |      17.40286 |      11.40286 |     245.98622 |      -2.24653 |       6.66049 |       6.74358 |       2.36508 |      -2.58526 |       7.76037 |       2.72175 |       1.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.67321 |       0.00000 |      18.42152 |       0.00000 |       0.00000 |    7536.87158 |    7605.94580 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   15142.81738 |       0.00000 |  162849.18750 |  222570.01563 |      -0.15881 |   12165.53516 |   76295.36719 |   74486.26563 | 
    916.83014 |     793.23492 |     793.23492 |       0.00000 |      17.40565 |      11.40565 |     245.98929 |      -4.86180 |       7.54225 |       7.63633 |       2.40942 |      -5.59486 |       8.78773 |       2.77276 |       1.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       2.02916 |       0.00000 |      23.15613 |       0.00000 |       0.00000 |    7535.90186 |    7605.94580 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   15141.84766 |       0.00000 |  162848.21875 |  222570.01563 |      -0.15881 |   12184.16406 |   76158.23438 |   74462.46094 | 
    926.83057 |     804.27228 |     804.27228 |       0.00000 |      17.40843 |      11.40843 |     245.99236 |      -7.05990 |       8.21621 |       8.31869 |       2.43000 |      -8.12438 |       9.57298 |       2.79643 |       1.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       2.63189 |       0.00000 |      25.25399 |       0.00000 |       0.00000 |    7534.92920 |    7605.94580 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   15140.87500 |       0.00000 |  162847.25000 |  222570.01563 |      -0.15881 |   12210.22266 |   76086.90625 |   74569.96875 | 
    936.84705 |     815.01709 |     815.01709 |       0.00000 |      17.41119 |      11.41119 |     245.99533 |      -7.00451 |       7.66804 |       7.76370 |       1.50615 |      -8.06065 |       8.93431 |       1.73326 |       1.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      15.19039 |       0.00000 |      53.37365 |       0.00000 |       0.00000 |    7533.02051 |    7605.94580 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   15138.96680 |       0.00000 |  162845.34375 |  222570.01563 |      -0.15881 |   12757.50586 |   75448.97656 |   74771.54688 | 
    946.84979 |     825.34930 |     825.34930 |       0.00000 |      17.41397 |      11.41397 |     245.99820 |      -6.04007 |       6.28128 |       6.35965 |       0.00270 |      -6.95079 |       7.31855 |       0.00311 |       1.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      19.63334 |       0.00982 |      60.12529 |       6.76522 |       0.00000 |    7530.56250 |    7605.94580 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   15136.50879 |       0.00000 |  162842.87500 |  222570.01563 |      -0.15881 |   12374.78613 |   75334.74219 |   75157.14844 | 
    956.84637 |     835.67987 |     835.67987 |       0.00000 |      17.41675 |      11.41675 |     246.00107 |      -6.02599 |       6.27447 |       6.35275 |       0.00720 |      -6.93459 |       7.31062 |       0.00828 |       1.00000 |       1.00000 |       0.00000 |       0.00000 |       1.00000 |      19.85927 |       0.44305 |      60.34202 |      17.57936 |       0.00000 |    7527.85156 |    7605.94580 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   15133.79785 |       0.00000 |  162840.17188 |  222570.01563 |      -0.15881 |   12555.49902 |   75150.90625 |   75158.57813 | 
    966.83722 |     845.97241 |     845.97241 |       0.00000 |      17.41952 |      11.41952 |     246.00394 |      -6.02037 |       6.26904 |       6.34725 |       0.00325 |      -6.92812 |       7.30429 |       0.00374 |       1.00000 |       1.00000 |       0.00000 |       0.00000 |       1.00000 |      19.85890 |       1.84891 |      60.34221 |      22.53003 |       0.00000 |    7525.16211 |    7605.94580 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   15131.10742 |       0.00000 |  162837.48438 |  222570.01563 |      -0.15881 |   12759.16797 |   75098.34375 |   74986.93750 | 
    976.84436 |     856.31311 |     856.31311 |       0.00000 |      17.42231 |      11.42231 |     246.00681 |      -6.02037 |       6.27003 |       6.34825 |       0.00006 |      -6.92812 |       7.30544 |       0.00007 |       1.00000 |       1.00000 |       0.00000 |       0.00000 |       1.00000 |      19.85735 |       2.52809 |      60.34306 |      24.88712 |       0.00000 |    7522.43213 |    7605.94580 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   15128.37793 |       0.00000 |  162834.75000 |  222570.01563 |      -0.15881 |   12757.59375 |   75120.37500 |   74961.72656 | 
    986.83856 |     866.64471 |     866.64471 |       0.00000 |      17.42508 |      11.42508 |     246.00967 |      -6.02037 |       6.26945 |       6.34766 |       0.00066 |      -6.92812 |       7.30476 |       0.00076 |       1.00000 |       1.00000 |       0.00000 |       0.00000 |       1.00000 |      19.85887 |      11.77951 |      60.34223 |      47.37091 |       0.00000 |    7519.70996 |    7605.37012 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   15125.08105 |       0.00000 |  162831.45313 |  222570.01563 |      -0.15881 |   12804.90039 |   75107.71875 |   74927.66406 | 
    996.83038 |     876.95209 |     876.95209 |       0.00000 |      17.42786 |      11.42786 |     246.01254 |      -6.02037 |       6.27013 |       6.34836 |       0.00039 |      -6.92812 |       7.30556 |       0.00045 |       1.00000 |       1.00000 |       0.00000 |       0.00000 |       1.00000 |      20.34408 |      20.42805 |      60.79857 |      60.87706 |       0.00000 |    7517.05664 |    7603.80957 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   15120.86621 |       0.00000 |  162827.23438 |  222570.01563 |      -0.15881 |   12891.72656 |   75054.27344 |   74889.32031 | 
   1006.85529 |     887.27368 |     887.27368 |       0.00000 |      17.43063 |      11.43063 |     246.01541 |      -6.02037 |       6.26984 |       6.34806 |       0.00100 |      -6.92812 |       7.30521 |       0.00115 |       1.00000 |       1.00000 |       0.00000 |       0.00000 |       1.00000 |      20.38659 |      20.38412 |      60.83667 |      60.83869 |       0.00000 |    7514.25195 |    7601.91406 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   15116.16504 |       0.00000 |  162822.53125 |  222570.01563 |      -0.15881 |   12890.73828 |   75050.26563 |   74890.09375 | 
   1016.86212 |     897.39917 |     897.39917 |       0.00000 |      17.43341 |      11.43341 |     246.01822 |      -6.02037 |       6.27014 |       6.34837 |       0.00014 |      -6.92812 |       7.30557 |       0.00016 |       1.00000 |       1.00000 |       0.00000 |       0.00000 |       1.00000 |      20.38286 |      20.37891 |      60.82801 |      60.82888 |       0.00000 |    7511.49170 |    7600.05908 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   15111.55176 |       0.00000 |  162817.92188 |  222570.01563 |      -0.15881 |   12890.52246 |   75063.25781 |   74871.82813 | 
   1026.86731 |     907.40894 |     907.40894 |       0.00000 |      17.43619 |      11.43618 |     246.02100 |      -6.02037 |       6.27000 |       6.34822 |       0.00042 |      -6.92812 |       7.30540 |       0.00049 |       1.00000 |       1.00000 |       0.00000 |       0.00000 |       1.00000 |      20.38321 |      20.38161 |      60.83557 |      60.83417 |       0.00000 |    7508.76221 |    7598.23242 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   15106.99512 |       0.00000 |  162813.37500 |  222570.01563 |      -0.15881 |   12890.55859 |   75051.86719 |   74878.99219 | 
   1036.87024 |     917.42273 |     917.42273 |       0.00000 |      17.43896 |      11.43896 |     246.02377 |      -6.02037 |       6.27023 |       6.34845 |       0.00041 |      -6.92812 |       7.30567 |       0.00047 |       1.00000 |       1.00000 |       0.00000 |       0.00000 |       1.00000 |      20.38570 |      20.37592 |      60.83889 |      60.83385 |       0.00000 |    7506.02002 |    7596.39063 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   15102.41016 |       0.00000 |  162808.76563 |  222570.01563 |      -0.15881 |   12890.66992 |   75062.48438 |   74863.41406 | 
   1046.87720 |     927.63757 |     927.63757 |       0.00000 |      17.44175 |      11.44175 |     246.02661 |      -6.02037 |       6.27005 |       6.34827 |       0.00033 |      -6.92812 |       7.30546 |       0.00038 |       1.00000 |       1.00000 |       0.00000 |       0.00000 |       1.00000 |      20.38639 |      20.38092 |      60.83583 |      60.83975 |       0.00000 |    7503.33105 |    7594.50684 |       0.00000 |       0.00000 |       0.00000 |  105330.00000 |   42376.36719 |   15097.83691 |       0.00000 |  162804.20313 |  222570.01563 |      -0.15881 |   12889.62793 |   75043.07813 |   74879.24219 | 
